name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,true_migrations,inferred_migrations,proportion
sim1826,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,0,0
sim1827,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1828,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,3,0,0
sim1829,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1830,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,0,0
sim1831,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,996,9.9600,.9960,0,0,3,1,.3333
sim1832,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,20,2.0000,996,9.9600,.9960,0,0,3,0,0
sim1833,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1834,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1835,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1836,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1837,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1838,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,0,0
sim1839,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,,
sim1840,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1841,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1842,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,904,9.0400,.9040,0,0,3,1,.3333
sim1843,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,,
sim1844,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1845,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1846,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,0,0
sim1847,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,,
sim1848,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,0,0
sim1849,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1850,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,3,,
sim1851,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,896,8.9600,.8960,0,0,3,1,.3333
sim1852,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,0,0
sim1853,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1854,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,13,1.3000,1000,10.0000,1.0000,0,0,3,0,0
sim1855,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1856,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,0,0
sim1857,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1858,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,3,0,0
sim1859,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,2,.6666
sim1860,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1861,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,19,1.9000,999,9.9900,.9990,0,0,3,2,.6666
sim1862,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,13,1.3000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1863,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1864,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1865,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,0,0
sim1866,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,,
sim1867,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,0,0
sim1868,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,20,2.0000,1000,10.0000,1.0000,0,0,3,0,0
sim1869,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,,
sim1870,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,13,1.3000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1871,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1872,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1873,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,29,2.9000,990,9.9000,.9900,0,0,3,1,.3333
sim1874,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,,
sim1875,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1876,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1877,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,,
sim1878,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1879,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1880,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,3,,
sim1881,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1882,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,18,1.8000,999,9.9900,.9990,0,0,3,,
sim1883,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1884,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,,
sim1885,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,17,1.7000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1886,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,3,0,0
sim1887,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,15,1.5000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1888,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1889,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1890,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,0,0
sim1891,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,3,0,0
sim1892,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,18,1.8000,1000,10.0000,1.0000,0,0,3,,
sim1893,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,3,,
sim1894,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,19,1.9000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1895,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1896,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,14,1.4000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1897,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,14,1.4000,900,9.0000,.9000,0,0,3,1,.3333
sim1898,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,0,0
sim1899,1 1 1 1 1 1 1 1 1 1,100,data/rare_migration_prob_matrix.csv,16,1.6000,1000,10.0000,1.0000,0,0,3,1,.3333
sim1900,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,521,5.2100,.5210,0,0,3,1,.3333
sim1901,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,504,5.0400,.5040,0,0,3,,
sim1902,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,14,1.4000,525,5.2500,.5250,0,0,3,2,.6666
sim1903,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,508,5.0800,.5080,0,0,3,1,.3333
sim1904,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,509,5.0900,.5090,0,0,3,1,.3333
sim1905,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,545,5.4500,.5450,0,0,3,1,.3333
sim1906,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,518,5.1800,.5180,0,0,3,0,0
sim1907,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,14,1.4000,527,5.2700,.5270,0,0,3,1,.3333
sim1908,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,18,1.8000,552,5.5200,.5520,0,0,3,2,.6666
sim1909,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,14,1.4000,510,5.1000,.5100,0,0,3,0,0
sim1910,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,15,1.5000,507,5.0700,.5070,0,0,3,1,.3333
sim1911,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,14,1.4000,606,6.0600,.6060,0,0,3,1,.3333
sim1912,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,15,1.5000,637,6.3700,.6370,0,0,3,1,.3333
sim1913,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,684,6.8400,.6840,0,0,3,1,.3333
sim1914,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,17,1.7000,511,5.1100,.5110,0,0,3,1,.3333
sim1915,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,612,6.1200,.6120,0,0,3,,
sim1916,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,540,5.4000,.5400,0,0,3,0,0
sim1917,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,646,6.4600,.6460,0,0,3,2,.6666
sim1918,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,556,5.5600,.5560,0,0,3,1,.3333
sim1919,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,520,5.2000,.5200,0,0,3,1,.3333
sim1920,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,15,1.5000,522,5.2200,.5220,0,0,3,1,.3333
sim1921,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,501,5.0100,.5010,0,0,3,1,.3333
sim1922,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,509,5.0900,.5090,0,0,3,1,.3333
sim1923,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,15,1.5000,609,6.0900,.6090,0,0,3,1,.3333
sim1924,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,510,5.1000,.5100,0,0,3,1,.3333
sim1925,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,15,1.5000,508,5.0800,.5080,0,0,3,1,.3333
sim1926,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,16,1.6000,614,6.1400,.6140,0,0,3,1,.3333
sim1927,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,514,5.1400,.5140,0,0,3,0,0
sim1928,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,505,5.0500,.5050,0,0,3,1,.3333
sim1929,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,751,7.5100,.7510,0,0,3,1,.3333
sim1930,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,505,5.0500,.5050,0,0,3,1,.3333
sim1931,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,18,1.8000,549,5.4900,.5490,0,0,3,1,.3333
sim1932,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,540,5.4000,.5400,0,0,3,1,.3333
sim1933,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,18,1.8000,514,5.1400,.5140,0,0,3,1,.3333
sim1934,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,9,.9000,504,5.0400,.5040,0,0,3,0,0
sim1935,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,17,1.7000,568,5.6800,.5680,0,0,3,0,0
sim1936,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,8,.8000,505,5.0500,.5050,0,0,3,1,.3333
sim1937,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,516,5.1600,.5160,0,0,3,1,.3333
sim1938,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,505,5.0500,.5050,0,0,3,1,.3333
sim1939,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,561,5.6100,.5610,0,0,3,1,.3333
sim1940,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,507,5.0700,.5070,0,0,3,1,.3333
sim1941,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,510,5.1000,.5100,0,0,3,1,.3333
sim1942,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,514,5.1400,.5140,0,0,3,1,.3333
sim1943,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,15,1.5000,510,5.1000,.5100,0,0,3,1,.3333
sim1944,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,510,5.1000,.5100,0,0,3,0,0
sim1945,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,526,5.2600,.5260,0,0,3,0,0
sim1946,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,16,1.6000,518,5.1800,.5180,0,0,3,1,.3333
sim1947,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,505,5.0500,.5050,0,0,3,1,.3333
sim1948,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,514,5.1400,.5140,0,0,3,1,.3333
sim1949,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,502,5.0200,.5020,0,0,3,1,.3333
sim1950,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,16,1.6000,701,7.0100,.7010,0,0,3,1,.3333
sim1951,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,602,6.0200,.6020,0,0,3,1,.3333
sim1952,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,508,5.0800,.5080,0,0,3,1,.3333
sim1953,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,15,1.5000,702,7.0200,.7020,0,0,3,0,0
sim1954,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,16,1.6000,604,6.0400,.6040,0,0,3,1,.3333
sim1955,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,15,1.5000,579,5.7900,.5790,0,0,3,1,.3333
sim1956,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,501,5.0100,.5010,0,0,3,0,0
sim1957,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,9,.9000,539,5.3900,.5390,0,0,3,1,.3333
sim1958,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,507,5.0700,.5070,0,0,3,1,.3333
sim1959,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,638,6.3800,.6380,0,0,3,1,.3333
sim1960,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,508,5.0800,.5080,0,0,3,0,0
sim1961,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,8,.8000,502,5.0200,.5020,0,0,3,,
sim1962,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,618,6.1800,.6180,0,0,3,1,.3333
sim1963,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,545,5.4500,.5450,0,0,3,1,.3333
sim1964,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,14,1.4000,622,6.2200,.6220,0,0,3,0,0
sim1965,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,510,5.1000,.5100,0,0,3,0,0
sim1966,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,15,1.5000,526,5.2600,.5260,0,0,3,1,.3333
sim1967,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,517,5.1700,.5170,0,0,3,1,.3333
sim1968,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,521,5.2100,.5210,0,0,3,1,.3333
sim1969,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,554,5.5400,.5540,0,0,3,1,.3333
sim1970,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,9,.9000,513,5.1300,.5130,0,0,3,1,.3333
sim1971,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,14,1.4000,602,6.0200,.6020,0,0,3,1,.3333
sim1972,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,506,5.0600,.5060,0,0,3,0,0
sim1973,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,509,5.0900,.5090,0,0,3,1,.3333
sim1974,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,508,5.0800,.5080,0,0,3,1,.3333
sim1975,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,538,5.3800,.5380,0,0,3,1,.3333
sim1976,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,507,5.0700,.5070,0,0,3,1,.3333
sim1977,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,506,5.0600,.5060,0,0,3,1,.3333
sim1978,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,533,5.3300,.5330,0,0,3,1,.3333
sim1979,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,524,5.2400,.5240,0,0,3,0,0
sim1980,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,505,5.0500,.5050,0,0,3,1,.3333
sim1981,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,14,1.4000,550,5.5000,.5500,0,0,3,0,0
sim1982,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,17,1.7000,513,5.1300,.5130,0,0,3,1,.3333
sim1983,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,17,1.7000,598,5.9800,.5980,0,0,3,1,.3333
sim1984,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,17,1.7000,503,5.0300,.5030,0,0,3,1,.3333
sim1985,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,542,5.4200,.5420,0,0,3,1,.3333
sim1986,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,513,5.1300,.5130,0,0,3,1,.3333
sim1987,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,567,5.6700,.5670,0,0,3,0,0
sim1988,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,14,1.4000,606,6.0600,.6060,0,0,3,1,.3333
sim1989,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,14,1.4000,621,6.2100,.6210,0,0,3,0,0
sim1990,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,599,5.9900,.5990,0,0,3,,
sim1991,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,510,5.1000,.5100,0,0,3,0,0
sim1992,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,11,1.1000,508,5.0800,.5080,0,0,3,0,0
sim1993,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,611,6.1100,.6110,0,0,3,1,.3333
sim1994,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,15,1.5000,618,6.1800,.6180,0,0,3,1,.3333
sim1995,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,10,1.0000,512,5.1200,.5120,0,0,3,1,.3333
sim1996,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,13,1.3000,502,5.0200,.5020,0,0,3,1,.3333
sim1997,1 0.01 1 0.01 1 0.01 1 0.01 1 0.01,100,data/rare_migration_prob_matrix.csv,12,1.2000,509,5.0900,.5090,0,0,3,1,.3333
