name,mutrate,max_indel_size,num_samples,migration_matrix,num_mutations,true_migrations,inferred_migrations,proportion
sim_065_4_100_rare,0.065,4,100,data/rare_migration_prob_matrix.csv,33,3,2,.6666
sim_065_5_100_rare,0.065,5,100,data/rare_migration_prob_matrix.csv,26,3,1,.3333
sim_065_6_100_rare,0.065,6,100,data/rare_migration_prob_matrix.csv,33,3,3,1.0000
sim_065_7_100_rare,0.065,7,100,data/rare_migration_prob_matrix.csv,40,3,3,1.0000
sim_065_8_100_rare,0.065,8,100,data/rare_migration_prob_matrix.csv,38,3,3,1.0000
sim_065_9_100_rare,0.065,9,100,data/rare_migration_prob_matrix.csv,35,3,3,1.0000
sim_065_17_100_rare,0.065,17,100,data/rare_migration_prob_matrix.csv,36,3,2,.6666
sim_065_18_100_rare,0.065,18,100,data/rare_migration_prob_matrix.csv,26,3,3,1.0000
sim_065_19_100_rare,0.065,19,100,data/rare_migration_prob_matrix.csv,30,3,3,1.0000
sim_065_20_100_rare,0.065,20,100,data/rare_migration_prob_matrix.csv,35,3,3,1.0000
sim_07_10_100_rare,0.07,10,100,data/rare_migration_prob_matrix.csv,29,3,2,.6666
sim_07_11_100_rare,0.07,11,100,data/rare_migration_prob_matrix.csv,41,3,3,1.0000
sim_07_12_100_rare,0.07,12,100,data/rare_migration_prob_matrix.csv,33,3,0,0
sim_07_13_100_rare,0.07,13,100,data/rare_migration_prob_matrix.csv,24,3,3,1.0000
sim_07_14_100_rare,0.07,14,100,data/rare_migration_prob_matrix.csv,26,3,2,.6666
sim_07_15_100_rare,0.07,15,100,data/rare_migration_prob_matrix.csv,28,3,0,0
sim_07_16_100_rare,0.07,16,100,data/rare_migration_prob_matrix.csv,37,3,2,.6666
sim_07_17_100_rare,0.07,17,100,data/rare_migration_prob_matrix.csv,29,3,1,.3333
sim_07_18_100_rare,0.07,18,100,data/rare_migration_prob_matrix.csv,41,3,3,1.0000
sim_07_3_100_rare,0.07,3,100,data/rare_migration_prob_matrix.csv,46,3,3,1.0000
sim_07_4_100_rare,0.07,4,100,data/rare_migration_prob_matrix.csv,34,3,3,1.0000
sim_07_5_100_rare,0.07,5,100,data/rare_migration_prob_matrix.csv,34,3,3,1.0000
sim_07_6_100_rare,0.07,6,100,data/rare_migration_prob_matrix.csv,30,3,3,1.0000
sim_07_7_100_rare,0.07,7,100,data/rare_migration_prob_matrix.csv,41,3,3,1.0000
sim_07_8_100_rare,0.07,8,100,data/rare_migration_prob_matrix.csv,30,3,1,.3333
sim_07_9_100_rare,0.07,9,100,data/rare_migration_prob_matrix.csv,34,3,3,1.0000
sim_07_19_100_rare,0.07,19,100,data/rare_migration_prob_matrix.csv,29,3,0,0
sim_07_20_100_rare,0.07,20,100,data/rare_migration_prob_matrix.csv,23,3,2,.6666
sim_075_10_100_rare,0.075,10,100,data/rare_migration_prob_matrix.csv,28,3,3,1.0000
sim_075_11_100_rare,0.075,11,100,data/rare_migration_prob_matrix.csv,34,3,2,.6666
sim_075_12_100_rare,0.075,12,100,data/rare_migration_prob_matrix.csv,28,3,2,.6666
sim_075_13_100_rare,0.075,13,100,data/rare_migration_prob_matrix.csv,31,3,4,1.3333
sim_075_14_100_rare,0.075,14,100,data/rare_migration_prob_matrix.csv,27,3,3,1.0000
sim_075_15_100_rare,0.075,15,100,data/rare_migration_prob_matrix.csv,33,3,3,1.0000
sim_075_16_100_rare,0.075,16,100,data/rare_migration_prob_matrix.csv,27,3,2,.6666
sim_075_17_100_rare,0.075,17,100,data/rare_migration_prob_matrix.csv,36,3,0,0
sim_075_18_100_rare,0.075,18,100,data/rare_migration_prob_matrix.csv,33,3,0,0
sim_075_19_100_rare,0.075,19,100,data/rare_migration_prob_matrix.csv,39,3,2,.6666
sim_075_20_100_rare,0.075,20,100,data/rare_migration_prob_matrix.csv,36,3,2,.6666
sim_075_3_100_rare,0.075,3,100,data/rare_migration_prob_matrix.csv,29,3,2,.6666
sim_075_4_100_rare,0.075,4,100,data/rare_migration_prob_matrix.csv,37,3,2,.6666
sim_075_5_100_rare,0.075,5,100,data/rare_migration_prob_matrix.csv,32,3,0,0
sim_075_6_100_rare,0.075,6,100,data/rare_migration_prob_matrix.csv,32,3,2,.6666
sim_075_7_100_rare,0.075,7,100,data/rare_migration_prob_matrix.csv,26,3,2,.6666
sim_075_8_100_rare,0.075,8,100,data/rare_migration_prob_matrix.csv,37,3,2,.6666
sim_075_9_100_rare,0.075,9,100,data/rare_migration_prob_matrix.csv,42,3,3,1.0000
sim_08_10_100_rare,0.08,10,100,data/rare_migration_prob_matrix.csv,39,3,3,1.0000
sim_08_11_100_rare,0.08,11,100,data/rare_migration_prob_matrix.csv,32,3,2,.6666
sim_08_12_100_rare,0.08,12,100,data/rare_migration_prob_matrix.csv,34,3,2,.6666
sim_08_13_100_rare,0.08,13,100,data/rare_migration_prob_matrix.csv,31,3,2,.6666
sim_08_14_100_rare,0.08,14,100,data/rare_migration_prob_matrix.csv,33,3,0,0
sim_08_15_100_rare,0.08,15,100,data/rare_migration_prob_matrix.csv,37,3,0,0
sim_08_16_100_rare,0.08,16,100,data/rare_migration_prob_matrix.csv,29,3,1,.3333
sim_08_17_100_rare,0.08,17,100,data/rare_migration_prob_matrix.csv,32,3,2,.6666
sim_08_18_100_rare,0.08,18,100,data/rare_migration_prob_matrix.csv,38,3,2,.6666
sim_08_19_100_rare,0.08,19,100,data/rare_migration_prob_matrix.csv,33,3,3,1.0000
sim_08_20_100_rare,0.08,20,100,data/rare_migration_prob_matrix.csv,35,3,1,.3333
sim_08_3_100_rare,0.08,3,100,data/rare_migration_prob_matrix.csv,30,3,2,.6666
sim_08_4_100_rare,0.08,4,100,data/rare_migration_prob_matrix.csv,26,3,1,.3333
sim_08_5_100_rare,0.08,5,100,data/rare_migration_prob_matrix.csv,28,3,1,.3333
sim_085_3_100_rare,0.085,3,100,data/rare_migration_prob_matrix.csv,43,3,3,1.0000
sim_085_4_100_rare,0.085,4,100,data/rare_migration_prob_matrix.csv,28,3,3,1.0000
sim_08_6_100_rare,0.08,6,100,data/rare_migration_prob_matrix.csv,35,3,1,.3333
sim_08_7_100_rare,0.08,7,100,data/rare_migration_prob_matrix.csv,31,3,2,.6666
sim_08_8_100_rare,0.08,8,100,data/rare_migration_prob_matrix.csv,40,3,3,1.0000
sim_08_9_100_rare,0.08,9,100,data/rare_migration_prob_matrix.csv,31,3,1,.3333
sim_085_10_100_rare,0.085,10,100,data/rare_migration_prob_matrix.csv,44,3,3,1.0000
sim_085_11_100_rare,0.085,11,100,data/rare_migration_prob_matrix.csv,35,3,3,1.0000
sim_085_12_100_rare,0.085,12,100,data/rare_migration_prob_matrix.csv,37,3,3,1.0000
sim_085_13_100_rare,0.085,13,100,data/rare_migration_prob_matrix.csv,36,3,3,1.0000
sim_085_14_100_rare,0.085,14,100,data/rare_migration_prob_matrix.csv,28,3,2,.6666
sim_085_15_100_rare,0.085,15,100,data/rare_migration_prob_matrix.csv,38,3,3,1.0000
sim_085_16_100_rare,0.085,16,100,data/rare_migration_prob_matrix.csv,41,3,3,1.0000
sim_085_17_100_rare,0.085,17,100,data/rare_migration_prob_matrix.csv,33,3,4,1.3333
sim_085_18_100_rare,0.085,18,100,data/rare_migration_prob_matrix.csv,33,3,0,0
sim_085_19_100_rare,0.085,19,100,data/rare_migration_prob_matrix.csv,40,3,2,.6666
sim_085_20_100_rare,0.085,20,100,data/rare_migration_prob_matrix.csv,35,3,2,.6666
sim_085_5_100_rare,0.085,5,100,data/rare_migration_prob_matrix.csv,38,3,3,1.0000
sim_085_6_100_rare,0.085,6,100,data/rare_migration_prob_matrix.csv,33,3,3,1.0000
sim_085_7_100_rare,0.085,7,100,data/rare_migration_prob_matrix.csv,23,3,1,.3333
sim_085_8_100_rare,0.085,8,100,data/rare_migration_prob_matrix.csv,36,3,2,.6666
sim_085_9_100_rare,0.085,9,100,data/rare_migration_prob_matrix.csv,24,3,1,.3333
sim_09_3_100_rare,0.09,3,100,data/rare_migration_prob_matrix.csv,26,3,3,1.0000
sim_09_4_100_rare,0.09,4,100,data/rare_migration_prob_matrix.csv,40,3,1,.3333
sim_09_5_100_rare,0.09,5,100,data/rare_migration_prob_matrix.csv,30,3,1,.3333
sim_09_6_100_rare,0.09,6,100,data/rare_migration_prob_matrix.csv,26,3,2,.6666
sim_09_10_100_rare,0.09,10,100,data/rare_migration_prob_matrix.csv,27,3,2,.6666
sim_09_11_100_rare,0.09,11,100,data/rare_migration_prob_matrix.csv,40,3,2,.6666
sim_09_12_100_rare,0.09,12,100,data/rare_migration_prob_matrix.csv,25,3,1,.3333
sim_09_13_100_rare,0.09,13,100,data/rare_migration_prob_matrix.csv,33,3,2,.6666
sim_09_14_100_rare,0.09,14,100,data/rare_migration_prob_matrix.csv,22,3,0,0
sim_09_15_100_rare,0.09,15,100,data/rare_migration_prob_matrix.csv,29,3,2,.6666
sim_09_16_100_rare,0.09,16,100,data/rare_migration_prob_matrix.csv,33,3,3,1.0000
sim_09_17_100_rare,0.09,17,100,data/rare_migration_prob_matrix.csv,37,3,3,1.0000
sim_09_18_100_rare,0.09,18,100,data/rare_migration_prob_matrix.csv,34,3,2,.6666
sim_09_19_100_rare,0.09,19,100,data/rare_migration_prob_matrix.csv,38,3,3,1.0000
sim_09_20_100_rare,0.09,20,100,data/rare_migration_prob_matrix.csv,34,3,2,.6666
sim_095_3_100_rare,.095,3,100,data/rare_migration_prob_matrix.csv,43,3,3,1.0000
sim_095_4_100_rare,.095,4,100,data/rare_migration_prob_matrix.csv,34,3,3,1.0000
sim_095_5_100_rare,.095,5,100,data/rare_migration_prob_matrix.csv,35,3,3,1.0000
sim_095_6_100_rare,.095,6,100,data/rare_migration_prob_matrix.csv,42,3,2,.6666
sim_095_7_100_rare,.095,7,100,data/rare_migration_prob_matrix.csv,38,3,3,1.0000
sim_095_8_100_rare,.095,8,100,data/rare_migration_prob_matrix.csv,35,3,1,.3333
sim_09_7_100_rare,0.09,7,100,data/rare_migration_prob_matrix.csv,34,3,3,1.0000
sim_09_8_100_rare,0.09,8,100,data/rare_migration_prob_matrix.csv,37,3,3,1.0000
sim_09_9_100_rare,0.09,9,100,data/rare_migration_prob_matrix.csv,37,3,3,1.0000
sim_095_10_100_rare,.095,10,100,data/rare_migration_prob_matrix.csv,26,3,3,1.0000
sim_095_11_100_rare,.095,11,100,data/rare_migration_prob_matrix.csv,31,3,2,.6666
sim_095_12_100_rare,.095,12,100,data/rare_migration_prob_matrix.csv,32,3,2,.6666
sim_095_13_100_rare,.095,13,100,data/rare_migration_prob_matrix.csv,33,3,2,.6666
sim_095_14_100_rare,.095,14,100,data/rare_migration_prob_matrix.csv,28,3,1,.3333
sim_095_15_100_rare,.095,15,100,data/rare_migration_prob_matrix.csv,33,3,2,.6666
sim_095_16_100_rare,.095,16,100,data/rare_migration_prob_matrix.csv,31,3,1,.3333
sim_095_17_100_rare,.095,17,100,data/rare_migration_prob_matrix.csv,35,3,3,1.0000
sim_095_18_100_rare,.095,18,100,data/rare_migration_prob_matrix.csv,33,3,2,.6666
sim_095_19_100_rare,.095,19,100,data/rare_migration_prob_matrix.csv,31,3,4,1.3333
sim_095_20_100_rare,.095,20,100,data/rare_migration_prob_matrix.csv,31,3,2,.6666
sim_095_9_100_rare,.095,9,100,data/rare_migration_prob_matrix.csv,38,3,3,1.0000
sim_1_10_100_rare,0.1,10,100,data/rare_migration_prob_matrix.csv,36,3,2,.6666
sim_1_3_100_rare,0.1,3,100,data/rare_migration_prob_matrix.csv,33,3,3,1.0000
sim_1_4_100_rare,0.1,4,100,data/rare_migration_prob_matrix.csv,32,3,1,.3333
sim_1_5_100_rare,0.1,5,100,data/rare_migration_prob_matrix.csv,41,3,1,.3333
sim_1_6_100_rare,0.1,6,100,data/rare_migration_prob_matrix.csv,31,3,2,.6666
sim_1_7_100_rare,0.1,7,100,data/rare_migration_prob_matrix.csv,29,3,2,.6666
sim_1_8_100_rare,0.1,8,100,data/rare_migration_prob_matrix.csv,38,3,2,.6666
sim_1_9_100_rare,0.1,9,100,data/rare_migration_prob_matrix.csv,32,3,2,.6666
sim_1_11_100_rare,0.1,11,100,data/rare_migration_prob_matrix.csv,32,3,3,1.0000
sim_1_12_100_rare,0.1,12,100,data/rare_migration_prob_matrix.csv,39,3,3,1.0000
sim_1_13_100_rare,0.1,13,100,data/rare_migration_prob_matrix.csv,29,3,2,.6666
sim_1_14_100_rare,0.1,14,100,data/rare_migration_prob_matrix.csv,25,3,2,.6666
sim_1_15_100_rare,0.1,15,100,data/rare_migration_prob_matrix.csv,30,3,3,1.0000
sim_1_16_100_rare,0.1,16,100,data/rare_migration_prob_matrix.csv,35,3,3,1.0000
sim_1_17_100_rare,0.1,17,100,data/rare_migration_prob_matrix.csv,25,3,2,.6666
sim_1_18_100_rare,0.1,18,100,data/rare_migration_prob_matrix.csv,25,3,2,.6666
sim_1_19_100_rare,0.1,19,100,data/rare_migration_prob_matrix.csv,19,3,2,.6666
sim_1_20_100_rare,0.1,20,100,data/rare_migration_prob_matrix.csv,28,3,3,1.0000
sim_125_10_100_rare,0.125,10,100,data/rare_migration_prob_matrix.csv,40,3,2,.6666
sim_125_11_100_rare,0.125,11,100,data/rare_migration_prob_matrix.csv,37,3,1,.3333
sim_125_12_100_rare,0.125,12,100,data/rare_migration_prob_matrix.csv,36,3,2,.6666
sim_125_3_100_rare,0.125,3,100,data/rare_migration_prob_matrix.csv,29,3,3,1.0000
sim_125_4_100_rare,0.125,4,100,data/rare_migration_prob_matrix.csv,42,3,3,1.0000
sim_125_5_100_rare,0.125,5,100,data/rare_migration_prob_matrix.csv,51,3,2,.6666
sim_125_6_100_rare,0.125,6,100,data/rare_migration_prob_matrix.csv,34,3,3,1.0000
sim_125_7_100_rare,0.125,7,100,data/rare_migration_prob_matrix.csv,24,3,,
sim_125_8_100_rare,0.125,8,100,data/rare_migration_prob_matrix.csv,34,3,1,.3333
sim_125_9_100_rare,0.125,9,100,data/rare_migration_prob_matrix.csv,28,3,3,1.0000
sim_125_13_100_rare,0.125,13,100,data/rare_migration_prob_matrix.csv,34,3,2,.6666
sim_125_14_100_rare,0.125,14,100,data/rare_migration_prob_matrix.csv,36,3,4,1.3333
sim_125_15_100_rare,0.125,15,100,data/rare_migration_prob_matrix.csv,31,3,2,.6666
sim_125_16_100_rare,0.125,16,100,data/rare_migration_prob_matrix.csv,41,3,2,.6666
sim_125_17_100_rare,0.125,17,100,data/rare_migration_prob_matrix.csv,38,3,3,1.0000
sim_125_18_100_rare,0.125,18,100,data/rare_migration_prob_matrix.csv,40,3,3,1.0000
sim_125_19_100_rare,0.125,19,100,data/rare_migration_prob_matrix.csv,41,3,3,1.0000
sim_125_20_100_rare,0.125,20,100,data/rare_migration_prob_matrix.csv,43,3,3,1.0000
sim_150_10_100_rare,0.150,10,100,data/rare_migration_prob_matrix.csv,34,3,3,1.0000
sim_150_11_100_rare,0.150,11,100,data/rare_migration_prob_matrix.csv,38,3,3,1.0000
sim_150_12_100_rare,0.150,12,100,data/rare_migration_prob_matrix.csv,45,3,2,.6666
sim_150_13_100_rare,0.150,13,100,data/rare_migration_prob_matrix.csv,32,3,0,0
sim_150_14_100_rare,0.150,14,100,data/rare_migration_prob_matrix.csv,40,3,3,1.0000
sim_150_3_100_rare,0.150,3,100,data/rare_migration_prob_matrix.csv,36,3,3,1.0000
sim_150_4_100_rare,0.150,4,100,data/rare_migration_prob_matrix.csv,46,3,3,1.0000
sim_150_5_100_rare,0.150,5,100,data/rare_migration_prob_matrix.csv,39,3,3,1.0000
sim_150_6_100_rare,0.150,6,100,data/rare_migration_prob_matrix.csv,23,3,1,.3333
sim_150_7_100_rare,0.150,7,100,data/rare_migration_prob_matrix.csv,45,3,4,1.3333
sim_150_8_100_rare,0.150,8,100,data/rare_migration_prob_matrix.csv,37,3,2,.6666
sim_150_9_100_rare,0.150,9,100,data/rare_migration_prob_matrix.csv,41,3,4,1.3333
sim_150_15_100_rare,0.150,15,100,data/rare_migration_prob_matrix.csv,33,3,1,.3333
sim_150_16_100_rare,0.150,16,100,data/rare_migration_prob_matrix.csv,28,3,1,.3333
sim_150_17_100_rare,0.150,17,100,data/rare_migration_prob_matrix.csv,26,3,1,.3333
sim_150_18_100_rare,0.150,18,100,data/rare_migration_prob_matrix.csv,40,3,4,1.3333
sim_150_19_100_rare,0.150,19,100,data/rare_migration_prob_matrix.csv,37,3,2,.6666
sim_150_20_100_rare,0.150,20,100,data/rare_migration_prob_matrix.csv,21,3,2,.6666
sim_175_10_100_rare,0.175,10,100,data/rare_migration_prob_matrix.csv,27,3,1,.3333
sim_175_11_100_rare,0.175,11,100,data/rare_migration_prob_matrix.csv,30,3,2,.6666
sim_175_12_100_rare,0.175,12,100,data/rare_migration_prob_matrix.csv,39,3,3,1.0000
sim_175_13_100_rare,0.175,13,100,data/rare_migration_prob_matrix.csv,30,3,2,.6666
sim_175_14_100_rare,0.175,14,100,data/rare_migration_prob_matrix.csv,33,3,2,.6666
sim_175_15_100_rare,0.175,15,100,data/rare_migration_prob_matrix.csv,24,3,2,.6666
sim_175_16_100_rare,0.175,16,100,data/rare_migration_prob_matrix.csv,30,3,2,.6666
sim_175_3_100_rare,0.175,3,100,data/rare_migration_prob_matrix.csv,35,3,2,.6666
sim_175_4_100_rare,0.175,4,100,data/rare_migration_prob_matrix.csv,33,3,2,.6666
sim_175_5_100_rare,0.175,5,100,data/rare_migration_prob_matrix.csv,28,3,1,.3333
sim_175_6_100_rare,0.175,6,100,data/rare_migration_prob_matrix.csv,30,3,2,.6666
sim_175_7_100_rare,0.175,7,100,data/rare_migration_prob_matrix.csv,33,3,2,.6666
sim_175_8_100_rare,0.175,8,100,data/rare_migration_prob_matrix.csv,27,3,3,1.0000
sim_175_9_100_rare,0.175,9,100,data/rare_migration_prob_matrix.csv,41,3,3,1.0000
sim_175_17_100_rare,0.175,17,100,data/rare_migration_prob_matrix.csv,28,3,3,1.0000
sim_175_18_100_rare,0.175,18,100,data/rare_migration_prob_matrix.csv,28,3,2,.6666
sim_175_19_100_rare,0.175,19,100,data/rare_migration_prob_matrix.csv,29,3,3,1.0000
sim_175_20_100_rare,0.175,20,100,data/rare_migration_prob_matrix.csv,32,3,2,.6666
sim_2_10_100_rare,0.2,10,100,data/rare_migration_prob_matrix.csv,38,3,1,.3333
sim_2_11_100_rare,0.2,11,100,data/rare_migration_prob_matrix.csv,39,3,3,1.0000
sim_2_12_100_rare,0.2,12,100,data/rare_migration_prob_matrix.csv,31,3,1,.3333
sim_2_13_100_rare,0.2,13,100,data/rare_migration_prob_matrix.csv,47,3,1,.3333
sim_2_14_100_rare,0.2,14,100,data/rare_migration_prob_matrix.csv,43,3,2,.6666
sim_2_15_100_rare,0.2,15,100,data/rare_migration_prob_matrix.csv,39,3,3,1.0000
sim_2_16_100_rare,0.2,16,100,data/rare_migration_prob_matrix.csv,38,3,3,1.0000
sim_2_17_100_rare,0.2,17,100,data/rare_migration_prob_matrix.csv,42,3,3,1.0000
sim_2_18_100_rare,0.2,18,100,data/rare_migration_prob_matrix.csv,41,3,3,1.0000
sim_2_3_100_rare,0.2,3,100,data/rare_migration_prob_matrix.csv,35,3,1,.3333
sim_2_4_100_rare,0.2,4,100,data/rare_migration_prob_matrix.csv,33,3,2,.6666
sim_2_5_100_rare,0.2,5,100,data/rare_migration_prob_matrix.csv,34,3,3,1.0000
sim_2_6_100_rare,0.2,6,100,data/rare_migration_prob_matrix.csv,51,3,3,1.0000
sim_2_7_100_rare,0.2,7,100,data/rare_migration_prob_matrix.csv,34,3,3,1.0000
sim_2_8_100_rare,0.2,8,100,data/rare_migration_prob_matrix.csv,29,3,1,.3333
sim_2_9_100_rare,0.2,9,100,data/rare_migration_prob_matrix.csv,23,3,2,.6666
sim_01_10_100_equal,0.01,10,100,data/equal_migration_prob_matrix.csv,16,75,9,.1200
sim_01_11_100_equal,0.01,11,100,data/equal_migration_prob_matrix.csv,27,75,2,.0266
sim_01_12_100_equal,0.01,12,100,data/equal_migration_prob_matrix.csv,17,75,2,.0266
sim_01_13_100_equal,0.01,13,100,data/equal_migration_prob_matrix.csv,19,75,6,.0800
sim_01_14_100_equal,0.01,14,100,data/equal_migration_prob_matrix.csv,24,75,12,.1600
sim_01_15_100_equal,0.01,15,100,data/equal_migration_prob_matrix.csv,21,75,10,.1333
sim_01_16_100_equal,0.01,16,100,data/equal_migration_prob_matrix.csv,34,75,17,.2266
sim_01_17_100_equal,0.01,17,100,data/equal_migration_prob_matrix.csv,20,75,5,.0666
sim_01_18_100_equal,0.01,18,100,data/equal_migration_prob_matrix.csv,23,75,4,.0533
sim_01_19_100_equal,0.01,19,100,data/equal_migration_prob_matrix.csv,18,75,7,.0933
sim_01_20_100_equal,0.01,20,100,data/equal_migration_prob_matrix.csv,22,75,6,.0800
sim_01_3_100_equal,0.01,3,100,data/equal_migration_prob_matrix.csv,19,75,11,.1466
sim_01_4_100_equal,0.01,4,100,data/equal_migration_prob_matrix.csv,21,75,6,.0800
sim_01_5_100_equal,0.01,5,100,data/equal_migration_prob_matrix.csv,19,75,10,.1333
sim_015_3_100_equal,0.015,3,100,data/equal_migration_prob_matrix.csv,34,75,10,.1333
sim_015_4_100_equal,0.015,4,100,data/equal_migration_prob_matrix.csv,27,75,11,.1466
sim_01_6_100_equal,0.01,6,100,data/equal_migration_prob_matrix.csv,29,75,8,.1066
sim_01_7_100_equal,0.01,7,100,data/equal_migration_prob_matrix.csv,30,75,11,.1466
sim_01_8_100_equal,0.01,8,100,data/equal_migration_prob_matrix.csv,21,75,7,.0933
sim_01_9_100_equal,0.01,9,100,data/equal_migration_prob_matrix.csv,27,75,9,.1200
sim_015_10_100_equal,0.015,10,100,data/equal_migration_prob_matrix.csv,22,75,13,.1733
sim_015_11_100_equal,0.015,11,100,data/equal_migration_prob_matrix.csv,29,75,9,.1200
sim_015_12_100_equal,0.015,12,100,data/equal_migration_prob_matrix.csv,24,75,6,.0800
sim_015_13_100_equal,0.015,13,100,data/equal_migration_prob_matrix.csv,24,75,4,.0533
sim_015_14_100_equal,0.015,14,100,data/equal_migration_prob_matrix.csv,19,75,10,.1333
sim_015_15_100_equal,0.015,15,100,data/equal_migration_prob_matrix.csv,22,75,7,.0933
sim_015_16_100_equal,0.015,16,100,data/equal_migration_prob_matrix.csv,23,75,5,.0666
sim_015_17_100_equal,0.015,17,100,data/equal_migration_prob_matrix.csv,14,75,2,.0266
sim_015_18_100_equal,0.015,18,100,data/equal_migration_prob_matrix.csv,31,75,16,.2133
sim_015_19_100_equal,0.015,19,100,data/equal_migration_prob_matrix.csv,29,75,1,.0133
sim_015_20_100_equal,0.015,20,100,data/equal_migration_prob_matrix.csv,22,75,11,.1466
sim_015_5_100_equal,0.015,5,100,data/equal_migration_prob_matrix.csv,28,75,12,.1600
sim_015_6_100_equal,0.015,6,100,data/equal_migration_prob_matrix.csv,21,75,9,.1200
sim_015_7_100_equal,0.015,7,100,data/equal_migration_prob_matrix.csv,23,75,4,.0533
sim_015_8_100_equal,0.015,8,100,data/equal_migration_prob_matrix.csv,22,75,8,.1066
sim_015_9_100_equal,0.015,9,100,data/equal_migration_prob_matrix.csv,28,75,9,.1200
sim_02_3_100_equal,0.02,3,100,data/equal_migration_prob_matrix.csv,22,75,8,.1066
sim_02_4_100_equal,0.02,4,100,data/equal_migration_prob_matrix.csv,31,75,10,.1333
sim_02_5_100_equal,0.02,5,100,data/equal_migration_prob_matrix.csv,24,75,10,.1333
sim_02_6_100_equal,0.02,6,100,data/equal_migration_prob_matrix.csv,32,75,13,.1733
sim_02_10_100_equal,0.02,10,100,data/equal_migration_prob_matrix.csv,23,75,8,.1066
sim_02_11_100_equal,0.02,11,100,data/equal_migration_prob_matrix.csv,26,75,12,.1600
sim_02_12_100_equal,0.02,12,100,data/equal_migration_prob_matrix.csv,26,75,6,.0800
sim_02_13_100_equal,0.02,13,100,data/equal_migration_prob_matrix.csv,11,75,4,.0533
sim_02_14_100_equal,0.02,14,100,data/equal_migration_prob_matrix.csv,22,75,10,.1333
sim_02_15_100_equal,0.02,15,100,data/equal_migration_prob_matrix.csv,26,75,8,.1066
sim_02_16_100_equal,0.02,16,100,data/equal_migration_prob_matrix.csv,24,75,8,.1066
sim_02_17_100_equal,0.02,17,100,data/equal_migration_prob_matrix.csv,25,75,7,.0933
sim_02_18_100_equal,0.02,18,100,data/equal_migration_prob_matrix.csv,28,75,10,.1333
sim_02_19_100_equal,0.02,19,100,data/equal_migration_prob_matrix.csv,30,75,15,.2000
sim_02_20_100_equal,0.02,20,100,data/equal_migration_prob_matrix.csv,22,75,2,.0266
sim_025_3_100_equal,0.025,3,100,data/equal_migration_prob_matrix.csv,23,75,8,.1066
sim_025_4_100_equal,0.025,4,100,data/equal_migration_prob_matrix.csv,34,75,13,.1733
sim_025_5_100_equal,0.025,5,100,data/equal_migration_prob_matrix.csv,24,75,10,.1333
sim_025_6_100_equal,0.025,6,100,data/equal_migration_prob_matrix.csv,30,75,11,.1466
sim_025_7_100_equal,0.025,7,100,data/equal_migration_prob_matrix.csv,26,75,9,.1200
sim_025_8_100_equal,0.025,8,100,data/equal_migration_prob_matrix.csv,20,75,10,.1333
sim_02_7_100_equal,0.02,7,100,data/equal_migration_prob_matrix.csv,20,75,7,.0933
sim_02_8_100_equal,0.02,8,100,data/equal_migration_prob_matrix.csv,28,75,12,.1600
sim_02_9_100_equal,0.02,9,100,data/equal_migration_prob_matrix.csv,23,75,6,.0800
